client_id,district_id,gender,age,age_group,birth date,disp_id,account_id,district name,region,inhabitants,municipalities with inhabitants < 499,municipalities with inhabitants 500-1999,municipalities with inhabitants 2000-9999,municipalities with inhabitants >10000,cities,ratio of urban inhabitants,average salary,unemployment rate 1996,enterpreneurs per 1000 inhabitants,commited crimes 1996,frequency,LOR,Average Collection from another bank,Average Credit in Cash,Average Interest Credited,Average remittance to another bank,Average withdrawal in cash,Average Total Credit,Average Total Debit,Average Monthly Savings,Average Monthly Balance,Median Monthly Balance,total_credit,total_withdrawal,household payment,insurance payment,lease,loan payment,other,total order payment,Card Type,Card Issued before 1997,Loan Amount,Loan Duration,Loan Payments,status,Loan granted before 1997,Card Issued,loan granted
3184,5,F,37,30,1959-12-01,3184,2638,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,4.43,118,3040,Monthly Issuance,2,0.0,21754.416666666668,185.44166666666663,8409.0,13876.266666666668,21939.858333333334,22285.266666666666,-345.40833333333256,40555.28333333334,42375.600000000006,263278.3,267423.2,1018.0,4538.0,0.0,0.0,728.0,6284.0,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3185,17,F,24,20,1972-11-26,3185,2639,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.62,119,1181,Monthly Issuance,3,0.0,26288.166666666668,170.54999999999998,8633.0,17006.26666666667,26458.71666666667,25639.266666666666,819.4500000000008,30467.516666666674,31210.15,317504.60000000003,307671.19999999995,8633.0,0.0,0.0,0.0,0.0,8633.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3187,7,M,44,40,1952-09-02,3187,2641,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.87,130,4846,Monthly Issuance,3,0.0,23218.0,260.5333333333333,5801.0,16747.933333333338,23478.533333333336,22548.933333333334,929.6000000000009,77841.68333333333,78433.45,281742.4,270587.2,5126.0,0.0,0.0,0.0,0.0,5126.0,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3188,68,F,20,20,1976-05-19,3188,2642,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.72,96,5887,Monthly Issuance,1,0.0,14163.833333333334,140.525,3899.0,10232.933333333336,14304.358333333335,14131.933333333336,172.42499999999987,26479.833333333332,27262.15,171652.30000000002,169583.20000000004,792.0,2536.0,0.0,0.0,571.0,3899.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3191,56,F,21,20,1975-11-05,3191,2645,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.98,126,3158,Monthly Issuance,3,0.0,12850.166666666666,161.15833333333333,7487.0,5681.266666666666,13011.324999999999,13168.26666666667,-156.94166666666706,36758.475,35479.05,156135.89999999997,158019.20000000004,389.0,5457.0,725.0,0.0,820.5,7391.5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3193,28,F,46,40,1950-02-22,3193,2647,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,2.01,112,1525,Monthly Issuance,3,0.0,13816.166666666666,201.3166666666667,5303.0,8214.6,14017.483333333332,13517.6,499.88333333333304,41973.46666666667,43202.15,168209.8,162211.20000000004,5303.0,0.0,0.0,0.0,0.0,5303.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3194,51,F,21,20,1975-08-17,3194,2648,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.97,131,3839,Monthly Issuance,3,0.0,6160.0,111.71666666666668,0.0,5335.433333333333,6271.716666666667,5335.433333333333,936.2833333333336,28811.74166666667,24221.6,75260.6,64025.2,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3195,2,F,25,20,1971-06-13,3195,2649,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.85,132,2674,Monthly Issuance,3,0.0,12387.583333333334,198.35833333333332,6951.0,3957.9333333333325,12585.941666666668,10908.933333333336,1677.0083333333334,44726.90833333333,45576.1,151031.30000000002,130907.20000000004,5799.0,177.0,0.0,0.0,487.5,6463.5,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3197,1,M,38,30,1958-07-10,3197,2651,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,3,38923.166666666664,0.0,262.03333333333336,11512.0,28997.43333333333,39185.2,40509.43333333333,-1324.2333333333324,45301.950000000004,46385.8,470222.39999999997,486113.1999999999,10862.0,0.0,3592.9,0.0,0.0,14454.9,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3202,56,M,74,70,1922-07-19,3202,2654,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.98,126,3158,Monthly Issuance,2,6179.0,0.0,99.77499999999999,3861.0,2358.7666666666664,6278.775000000001,6219.766666666666,59.00833333333329,24736.925,24260.8,75345.3,74637.2,3861.0,0.0,0.0,0.0,0.0,3861.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3211,17,F,29,20,1967-08-07,3211,2660,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.62,119,1181,Weekly Issuance,3,0.0,54629.0,147.625,0.0,53137.208333333336,54776.62500000001,53137.208333333336,1639.4166666666672,36672.25833333333,30094.85,657319.5000000001,637646.5,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3214,71,M,74,70,1922-05-12,3214,2662,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.57,102,4595,Monthly Issuance,2,5500.0,0.0,93.2,3625.0,2362.9333333333325,5593.2,5987.933333333333,-394.7333333333334,18822.791666666668,18305.6,67118.40000000001,71855.2,3625.0,0.0,0.0,0.0,0.0,3625.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3215,64,F,60,60,1936-05-06,3215,2663,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,Monthly Issuance,1,6362.0,0.0,97.85833333333335,3877.0,1976.2666666666664,6459.858333333333,5853.266666666666,606.5916666666664,19937.75833333333,19305.9,77518.29999999999,70239.2,3877.0,0.0,0.0,0.0,0.0,3877.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3216,58,M,37,30,1959-11-28,3216,2664,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.95,96,2471,Monthly Issuance,2,0.0,16541.166666666668,175.00833333333333,3928.0,12222.933333333334,16716.175,16150.933333333336,565.2416666666668,51968.416666666664,52509.350000000006,200594.09999999998,193811.20000000004,3453.0,0.0,0.0,0.0,475.0,3928.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3217,61,M,19,10,1977-05-02,3217,2665,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,5.74,107,2059,Monthly Issuance,3,0.0,5660.5,136.39166666666665,0.0,5006.2666666666655,5796.891666666666,5006.2666666666655,790.6249999999997,33747.99166666666,35076.85,69562.7,60075.19999999999,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3218,49,M,31,30,1965-12-16,3218,2666,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,2.26,155,2123,Monthly Issuance,3,2901.0,0.0,73.73333333333333,1934.0,1577.0999999999997,2974.733333333333,3511.099999999999,-536.3666666666667,17413.841666666667,17576.300000000003,35696.799999999996,42133.19999999999,647.0,0.0,0.0,0.0,1287.0,1934.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3220,23,M,39,30,1957-02-17,3220,2667,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,2.66,102,3198,Monthly Issuance,3,3270.0,0.0,76.98333333333333,2180.0,1847.0999999999997,3346.983333333333,4027.099999999999,-680.1166666666668,21869.158333333336,22648.85,40163.799999999996,48325.19999999999,2180.0,0.0,0.0,0.0,0.0,2180.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3225,13,M,39,30,1957-03-17,3225,2670,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,3.26,123,1875,Monthly Issuance,3,0.0,26412.833333333332,105.40833333333335,8998.666666666666,18674.600000000002,26518.24166666667,27673.266666666663,-1155.0249999999987,50191.875,50174.35,318218.89999999997,332079.19999999995,3978.0,0.0,0.0,0.0,4754.0,8732.0,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3226,1,M,45,40,1951-11-22,3226,2671,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,3,2976.0,491.6666666666667,118.82499999999999,1984.0,2095.433333333333,3586.491666666667,4079.4333333333325,-492.9416666666668,30046.191666666666,30281.75,43037.9,48953.19999999999,1984.0,0.0,0.0,0.0,0.0,1984.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3228,34,M,39,30,1957-02-22,3228,2673,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,7.68,100,5190,Monthly Issuance,2,0.0,13427.833333333334,141.79999999999998,5870.0,8956.266666666668,13569.633333333337,14826.26666666667,-1256.633333333333,41245.8,43390.850000000006,162835.60000000003,177915.20000000004,1759.0,0.0,0.0,0.0,4111.0,5870.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3229,50,M,17,10,1979-04-18,3229,2674,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,Monthly Issuance,1,0.0,6747.75,125.95833333333331,0.0,3960.4333333333325,6873.708333333333,3960.4333333333325,2913.2749999999996,26524.200000000008,25666.5,82484.50000000001,47525.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3230,1,F,14,10,1982-06-06,3230,2675,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,2,0.0,5629.5,126.02500000000002,925.0,6394.283333333336,5755.524999999999,7319.283333333336,-1563.7583333333334,23585.108333333337,23184.5,69066.29999999997,87831.40000000004,0.0,0.0,0.0,0.0,0.0,0.0,junior,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3231,21,M,35,30,1961-06-03,3231,2676,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,2.07,123,2354,Monthly Issuance,3,0.0,16651.583333333332,142.25000000000003,5197.0,10826.266666666668,16793.833333333336,16023.26666666667,770.5666666666667,29813.933333333334,29399.65,201526.00000000003,192279.20000000004,1510.0,2348.0,0.0,0.0,1339.0,5197.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3235,46,F,46,40,1950-06-12,3235,2680,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,2.31,117,2618,Monthly Issuance,1,18417.833333333332,3183.3333333333335,93.08333333333333,0.0,21411.76666666667,21694.25,21411.76666666667,282.4833333333343,35477.54166666667,34916.55,260331.0,256941.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3236,28,F,36,30,1960-04-15,3236,2681,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,2.01,112,1525,Monthly Issuance,1,0.0,25932.833333333332,219.52499999999998,4662.0,20664.600000000002,26152.358333333334,25326.600000000002,825.7583333333346,71617.73333333332,70255.85,313828.30000000005,303919.19999999995,4662.0,0.0,1560.0,0.0,0.0,6222.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3243,71,F,76,70,1920-09-30,3243,2687,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.57,102,4595,Monthly Issuance,3,6336.0,0.0,74.25,3830.0,2857.099999999999,6410.249999999999,6687.099999999999,-276.85000000000036,18145.416666666668,17978.95,76922.99999999999,80245.2,3830.0,0.0,0.0,0.0,0.0,3830.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3244,72,M,63,60,1933-09-29,3244,2688,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,Monthly Issuance,1,4204.0,0.0,61.84166666666667,2802.0,2277.933333333333,4265.841666666666,5079.9333333333325,-814.0916666666668,18902.658333333336,19719.699999999997,51190.1,60959.19999999998,2802.0,0.0,0.0,0.0,0.0,2802.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3247,69,F,38,30,1958-04-21,3247,2691,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,7.01,124,1358,Monthly Issuance,3,0.0,909.0909090909091,100.0,0.0,409.09090909090907,1009.0909090909091,409.09090909090907,600.0,23843.58181818182,23298.1,11100.0,4500.0,0.0,0.0,0.0,1370.0,0.0,1370.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3248,28,F,67,60,1929-08-02,3248,2692,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,2.01,112,1525,Monthly Issuance,1,5709.0,0.0,89.48333333333333,2539.5,1433.4499999999998,5798.483333333334,3972.9499999999994,1825.533333333333,26488.791666666668,28049.4,69581.80000000002,47675.399999999994,3386.0,0.0,0.0,0.0,0.0,3386.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3251,52,F,34,30,1962-12-28,3251,2694,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,Monthly Issuance,3,0.0,20683.833333333332,178.35000000000002,3532.0,16692.933333333338,20862.183333333334,20224.933333333338,637.2500000000013,52835.833333333336,55393.25,250346.19999999998,242699.20000000004,3532.0,0.0,0.0,7636.0,0.0,11168.0,Not Applicable,Not Applicable,91632.0,12.0,7636.0,No Problems,Yes,0,0
3253,70,M,50,50,1946-07-02,3253,2695,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,Monthly Issuance,3,0.0,22539.833333333332,238.49999999999997,3923.0,19694.600000000002,22778.33333333333,23617.600000000002,-839.2666666666663,48348.21666666667,46978.35,273339.99999999994,283411.2,3923.0,0.0,0.0,0.0,0.0,3923.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3255,8,F,26,20,1970-01-04,3255,2697,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.44,127,4987,Monthly Issuance,3,0.0,9401.0,126.04166666666667,4149.0,4361.2666666666655,9527.041666666666,8510.266666666668,1016.7749999999997,28094.40833333333,27490.55,114324.50000000001,102123.20000000003,378.0,629.0,0.0,0.0,3142.0,4149.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3258,74,F,36,30,1960-07-30,3258,2700,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,Monthly Issuance,3,32942.0,0.0,108.60000000000002,14796.0,18587.76666666667,33050.6,33383.76666666666,-333.16666666666544,50619.99166666667,50774.2,396607.2,400605.19999999995,5221.0,1123.0,0.0,0.0,4226.0,10570.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3259,71,M,46,40,1950-10-15,3259,2701,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.57,102,4595,Monthly Issuance,3,0.0,12040.666666666666,153.2,6250.0,3372.9333333333325,12193.866666666667,9622.933333333336,2570.933333333333,30109.55833333333,27115.2,146326.4,115475.20000000003,489.0,0.0,0.0,0.0,5761.0,6250.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0
3264,63,F,46,40,1950-10-20,3264,2705,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,4.52,110,1460,Issuance after transaction,3,16953.166666666668,4583.333333333333,144.83333333333334,13113.85,8617.333333333334,21681.333333333332,21731.183333333334,-49.850000000000364,22520.600000000002,22749.15,260176.0,260774.20000000004,10723.0,0.0,0.0,2608.2,0.0,13331.2,Not Applicable,Not Applicable,93888.0,36.0,2608.0,No Problems,Yes,0,0
3267,61,M,45,40,1951-08-26,3267,2707,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,5.74,107,2059,Monthly Issuance,2,0.0,20571.75,192.72500000000002,5761.333333333333,16746.683333333338,20764.475000000002,22508.016666666666,-1743.5416666666654,49910.99166666667,46683.1,249173.7,270096.2,3032.0,0.0,0.0,0.0,2546.0,5578.0,classic,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3271,58,F,54,50,1942-01-03,3271,2711,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.95,96,2471,Monthly Issuance,3,0.0,21632.0,161.075,7300.0,15214.600000000004,21793.075,22514.600000000002,-721.5249999999986,36738.708333333336,30120.85,261516.9,270175.2,7300.0,0.0,871.0,0.0,0.0,8171.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3272,9,F,76,70,1920-07-18,3272,2712,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.97,149,2487,Monthly Issuance,3,6604.0,0.0,125.675,2976.0,4563.7666666666655,6729.675,7539.766666666667,-810.091666666667,26636.933333333334,25890.75,80756.1,90477.20000000001,2976.0,0.0,0.0,0.0,0.0,2976.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3274,26,M,67,60,1929-01-22,3274,2713,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,3.09,131,6261,Monthly Issuance,2,6422.0,0.0,108.7666666666667,3387.0,1987.9333333333325,6530.7666666666655,5374.933333333332,1155.8333333333335,27891.441666666666,26573.65,78369.19999999998,64499.19999999998,3387.0,0.0,0.0,0.0,0.0,3387.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3276,52,M,16,10,1980-03-21,3276,2714,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,Monthly Issuance,3,0.0,9124.916666666666,139.34166666666667,0.0,9847.933333333334,9264.258333333331,9847.933333333334,-583.6749999999992,29931.100000000002,28817.5,111171.09999999999,118175.20000000004,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3282,29,M,15,10,1981-09-02,3282,2718,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,3.6,113,888,Monthly Issuance,1,0.0,6139.166666666667,108.66666666666667,0.0,5989.600000000001,6247.833333333333,5989.600000000001,258.23333333333323,26763.958333333332,26885.5,74974.0,71875.20000000001,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3289,75,F,19,10,1977-06-09,3289,2723,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.66,99,4505,Monthly Issuance,1,0.0,9520.583333333334,118.82499999999999,5546.0,4286.2666666666655,9639.408333333335,9832.266666666668,-192.85833333333372,28020.083333333332,28639.7,115672.90000000001,117987.20000000003,5546.0,0.0,0.0,0.0,0.0,5546.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3292,18,M,56,50,1940-01-21,3292,2726,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,3.35,131,1910,Monthly Issuance,1,0.0,24615.5,182.20833333333334,5297.0,19534.600000000002,24797.70833333333,24831.600000000002,-33.89166666666521,60708.625,62491.350000000006,297572.49999999994,297979.19999999995,5297.0,0.0,0.0,0.0,0.0,5297.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3293,1,F,43,40,1953-01-20,3293,2727,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,1,0.0,15247.833333333334,151.03333333333333,0.0,15898.833333333336,15398.866666666667,15898.833333333336,-499.9666666666665,49333.51666666666,50222.9,184786.4,190786.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3295,40,F,30,30,1966-03-13,3295,2729,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,7.07,97,6872,Monthly Issuance,1,0.0,16266.666666666666,154.10833333333332,8733.0,6384.600000000001,16420.775,15117.6,1303.1750000000002,33212.16666666667,35284.25,197049.3,181411.20000000004,8733.0,0.0,0.0,0.0,0.0,8733.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3297,1,M,28,20,1968-04-17,3297,2731,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,Monthly Issuance,1,0.0,24756.333333333332,215.79999999999995,4623.666666666667,20021.71666666667,24972.13333333333,24645.38333333333,326.7500000000012,61482.466666666674,66489.55,299665.60000000003,295744.6,5044.0,0.0,0.0,0.0,0.0,5044.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3298,5,F,54,50,1942-08-05,3298,2732,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,4.43,118,3040,Monthly Issuance,3,0.0,47022.0,232.76666666666665,0.0,44699.68333333332,47254.76666666666,44699.68333333332,2555.0833333333308,56807.00833333334,50516.75,567057.2000000001,536396.1999999998,0.0,0.0,1564.9,0.0,0.0,1564.9,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
3299,76,F,35,30,1961-09-17,3299,2733,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,5.88,107,2807,Monthly Issuance,3,3488.0,0.0,122.30000000000001,2325.0,779.6,3610.2999999999997,3104.6,505.7,27236.683333333334,26938.8,43323.6,37255.19999999999,780.0,0.0,0.0,0.0,1545.0,2325.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0
